datetime,value
2022-10-22 15:09:05,-2.826549530029297
2022-10-22 15:09:06,-2.68452787399292
2022-10-22 15:09:07,-2.6713294982910156
2022-10-22 15:09:09,-2.6709814071655273
2022-10-22 15:09:10,-2.676107168197632
2022-10-22 15:09:11,-2.681856393814087
2022-10-22 15:09:13,-2.6997876167297363
2022-10-22 15:09:14,-2.694234609603882
2022-10-22 15:09:16,-2.6854958534240723
2022-10-22 15:09:17,-2.6812822818756104
2022-10-22 15:09:18,-2.675304889678955
2022-10-22 15:09:19,-2.671241521835327
2022-10-22 15:09:21,-2.663726329803467
2022-10-22 15:09:21,2.9602227210998535
2022-10-22 15:09:22,-1.4194356203079224
2022-10-22 15:09:23,-2.1464028358459473
2022-10-22 15:09:25,-1.1228257417678833
2022-10-22 15:09:26,-1.2362924814224243
2022-10-22 15:09:27,-1.1751024723052979
2022-10-22 15:09:28,-1.238871693611145
2022-10-22 15:09:29,-0.9842917323112488
2022-10-22 15:09:30,-1.5524111986160278
2022-10-22 15:09:32,-2.6015937328338623
2022-10-22 15:09:33,-2.3751540184020996
2022-10-22 15:09:34,-2.368973731994629
2022-10-22 15:09:35,-2.3440403938293457
2022-10-22 15:09:36,-2.548245906829834
2022-10-22 15:09:38,-0.713259756565094
2022-10-22 15:09:39,-2.16220760345459
2022-10-22 15:09:40,-2.1774649620056152
2022-10-22 15:09:41,-2.1832265853881836
2022-10-22 15:09:42,-2.18654727935791
2022-10-22 15:09:43,-2.1859188079833984
2022-10-22 15:09:44,-2.185281276702881
2022-10-22 15:09:46,-2.189419746398926
2022-10-22 15:09:47,-2.1855015754699707
2022-10-22 15:09:48,-2.1892833709716797
2022-10-22 15:09:49,-2.1892733573913574
2022-10-22 15:09:50,-2.1899657249450684
2022-10-22 15:09:52,-2.1874542236328125
2022-10-22 15:09:53,-2.1851806640625
2022-10-22 15:09:54,-2.1859512329101562
2022-10-22 15:09:55,-2.187145233154297
2022-10-22 15:09:56,-2.1887078285217285
2022-10-22 15:09:57,-1.958091139793396
2022-10-22 15:09:58,-1.8796309232711792
2022-10-22 15:10:00,-1.8644139766693115
2022-10-22 15:10:00,-2.7987496852874756
2022-10-22 15:10:01,2.7119240760803223
2022-10-22 15:10:02,-2.458538055419922
2022-10-22 15:10:04,-2.51070499420166
2022-10-22 15:10:05,-2.507875442504883
2022-10-22 15:10:06,-2.2532849311828613
2022-10-22 15:10:07,-2.260467529296875
2022-10-22 15:10:09,-2.296412467956543
2022-10-22 15:10:10,-2.505859851837158
2022-10-22 15:10:11,-2.2285451889038086
2022-10-22 15:10:12,-2.5758838653564453
2022-10-22 15:10:13,-2.2150955200195312
2022-10-22 15:10:14,-2.0968689918518066
2022-10-22 15:10:16,-2.1930904388427734
2022-10-22 15:10:17,-2.193033218383789
2022-10-22 15:10:18,-0.8476866483688354
2022-10-22 15:10:18,-0.40060925483703613
2022-10-22 15:10:19,0.282073438167572
2022-10-22 15:10:21,0.03680240362882614
2022-10-22 15:10:22,-0.008837453089654446
2022-10-22 15:10:24,-0.35370075702667236
2022-10-22 15:10:25,-0.40632468461990356
2022-10-22 15:10:26,-0.6050464510917664
2022-10-22 15:10:28,-0.578482449054718
2022-10-22 15:10:28,-0.5835381150245667
2022-10-22 15:10:29,-0.5838574767112732
2022-10-22 15:10:30,-0.43135926127433777
2022-10-22 15:10:32,3.0876986980438232
